,Name,Address,Latitude,Longitude
218,Transition Projects (TPI) Day Center Portland Oregon,"650 NW Irving Street Portland, Oregon 97209",45.52741660000,-122.677330000000
219,Portland Rescue Mission Portland Oregon,"111 W. Burnside St Portland, Oregon 97209",45.52329635620,-122.671562194824
220,Salvation Army Female Emergency Shelter Portland Oregon,"30 SW 2nd Ave Portland, Oregon 97204",45.52274460000,-122.672108000000
221,SAFES at Fairbridge - Salvation Army Female Emergency Shelter Portland Oregon,"30 SW 2nd Ave Portland, Oregon 97204",45.52274460000,-122.672108600000
222,VETS (Veterans Emergency Transitional Shelter)  Portland Oregon,"30 SW 2nd Ave. Portland, Oregon 97204",45.52275848389,-122.672294616699
223,City Team Ministries Portland Oregon,"526 SE Grand Ave. Portland, Oregon 97214",45.51892852783,-122.660583496094
224,Rose Haven Day Shelter for Women and Children Portland Oregon,"627 NW 18th Avenue Portland, Oregon 97209",45.52762500000,-122.689673000000
225,Goose Hollow Family Shelter Portland Oregon,"1838 SW Jefferson Portland, Oregon 97201",45.51758956909,-122.693168640137
226,Daybreak Shelter Portland Portland Oregon,"12350 SE Powell Blvd.  Portland, Oregon 97236",45.49700164795,-122.535774230957
227,My Father's House Community Shelter Gresham Oregon,"5003 W Powell Blvd Gresham, Oregon 97030",45.49282010000,-122.482620000000
228,Northwest Housing Alternatives Milwaukie Oregon,"2316 SE Willard Street Milwaukie, Oregon 97222",45.44038800000,-122.637494000000
229,Road to Hope Maternity Home  Beaverton  Oregon,"2850 SW Cedar Hills Blvd Beaverton , Oregon 97005",45.49918300000,-122.806080000000
230,Good Neighbor Center Tigard Oregon,"11130 SW Greenburg Rd.  Tigard, Oregon 97223",45.43982697000,-122.779350000000
231,The Father's Heart Ministry Day Shelter Oregon City Oregon,"603 12th Street Oregon City, Oregon 97045",45.35992000000,-122.601060000000
232,Clackamas Women's Services Oregon City Oregon,"not disclosed Oregon City, Oregon 97045",45.35734176636,-122.606758117676
233,Community Action Family Shelter Hillsboro Oregon,"210 South East 12th Ave Hillsboro, Oregon 97214",45.52091217000,-122.969718000000
234,Family Promise Washington County Oregon Hillsboro ,"P O Box 4073 Hillsboro, Oregon 97123",45.52289390000,-122.989827000000
235,Walla Walla Rescue Mission Walla Walla Washington,"202 W. Birch St Walla Walla, Washington 99362",46.06325912476,-118.340347290039
236,Forest Grove Temporary Emergency Shelter Forest Grove Oregon,"2032 College Way Forest Grove, Oregon 97116",45.52059070000,-123.111499000000
237,Warming Center Bozeman Montana,"2104 Industrial Ave Bozeman, Montana 59715",45.70050811768,-111.033126831055
238,Battered Woman's Shelter Bozeman Montana,"109 E Main Bozeman, Montana 59715",45.67950057983,-111.035476684570
239,Family Promise of Gallatin Valley Bozeman Montana,"209 South Tracy Avenue Bozeman, Montana 59715",45.67711257935,-111.037384033203
240,Montana Rescue Mission for Men Billings Montana,"2822 Minnesota Ave Billings, Montana 59101",45.77963000000,-108.504730000000
241,The Women & Family Shelter Billings Montana,"2520 1st Ave No Billings, Montana 59101",45.78359222412,-108.502273559570
242,Montana Rescue Mission Women's and Children's Shelter Billings Montana,"2520 Minnesota Ave Billings, Montana 59101",45.78207780000,-108.500660000000
243,Butte Rescue Mission Butte Montana,"123 E Park St Butte, Montana 59701",46.00542831000,-112.522125000000
244,A  Ray of Hope Kalispell Montana,"46 5th Ave. West Kalispell, Montana 59901",48.19678115845,-114.320884704590
245,Samaritan House West Kalispell Montana,"124 9th Ave W West Kalispell, Montana 59901",48.19501495000,-114.326446000000
246,Rescue Mission Great Falls Montana,"326 2nd Ave S Great Falls, Montana 59403",47.50295257568,-111.302032470703
247,Rescue Mission Great Falls Montana,"326 2nd Ave S Great Falls, Montana 59403",47.50295257568,-111.302032470703
248,The Friendship Center Helena Montana,"1503 Gallatin Avenue Helena, Montana 59601",46.59911346436,-112.014694213867
249,Poverello Center - The Poverello Center Missoula Montana,"535 Ryman Missoula, Montana 59807",46.87495422363,-113.994308471680
250,Union Gospel Mission of Missoula (formely Missoula 3:16) Missoula Montana,"506-B Toole Avenue Missoula, Montana 59802",46.87821578979,-113.998069763184
251,Abused Adult Resource Center - Pam's House Bismarck North Dakota,"P.O. Box 5003 Bismarck, North Dakota 58502",46.80638122559,-100.778320312500
252,Ruth Meirs Hospitality House Bismarck North Dakota,"1800 E Broadway Ave Bismarck, North Dakota 58501",46.80651473999,-100.764320373535
253,Welcome House Bismarck North Dakota,"2910 East Broadway Ave. Ste. 40 Bismarck, North Dakota 58501",46.80644226074,-100.747009277344
254,Gladys Ray Shelter Fargo North Dakota,"1519 1st Ave S  Fargo, North Dakota 58103",46.87438201904,-96.805114746094
255,Youthworks Fargo North Dakota,"316 S. University Drive Fargo, North Dakota 58103",46.87121200562,-96.798042297363
256,New Life Center Fargo North Dakota,"1902 3rd Avenue North Fargo, North Dakota 58102",46.87916564941,-96.811523437500
257,Churches United for the Homeless - Micah's Mission Moorhead Minnesota,"1901 1st Ave N Moorhead, Minnesota 56560",46.87260056000,-96.770980800000
258,Dorothy Day House Moorhead Minnesota,"714 8th Street S. Moorhead, Minnesota 56560",46.86701584000,-96.767829900000
259,YWCA Cass Clay Fargo North Dakota,"3000 S. University Dr Fargo, North Dakota 58103",46.83465576172,-96.798332214355
260,Northlands Rescue Mission Grand Forks North Dakota,"420 Division Ave Grand Forks, North Dakota 58201",47.92195892000,-97.027748100000
261,YWCA Minot Center of Hope Minot North Dakota,"205 3rd Avenue SE Minot, North Dakota 58701",48.23341751099,-101.289962768555
262,Minot Men's Winter Refuge Minot North Dakota,"1112 43rd St SE Minot, North Dakota 58701",48.22516250610,-101.229240417481
263,Pettigrew Emergency Shelter Omaha Nebraska,"2723 Q St Omaha, Nebraska 68107",41.20528793000,-95.954040500000
264,Open Door Mission Omaha Nebraska,"2828 North 23rd Street East Omaha, Nebraska 68119",41.26064682000,-95.940467800000
265,Siena Francis House Omaha Nebraska,"1702 Nicholas Street Omaha, Nebraska 68102",41.27010727000,-95.938537600000
266,Micah House Council Bluffs Iowa,"1415 Ave J Council Bluffs, Iowa 51501",41.27019000000,-95.865450000000
267,New Visions Homeless Shelter Council Bluffs Council Bluffs Iowa,"1435 N. 15th St. Council Bluffs, Iowa 51501",41.27455500000,-95.865323000000
268,Jacob Rand Day Room Omaha Nebraska,"2828 N. 23rd St. East Omaha, Nebraska 68108",41.28370285034,-95.901321411133
269,Wetzel Homeless Shelter Benedict  Nebraska,"445 Work Ave Benedict , Nebraska 68316",41.00627517700,-97.603576660156
270,LifeHouse Fremont Nebraska,"723 North Broad Street Fremont, Nebraska 68025",41.43616486000,-96.498466400000
271,Hope Harbor Grand Island Nebraska,"610 W. Division Grand Island, Nebraska 68801",40.92100490000,-98.344348900000
272,Salvation Army Grand Island Emergency Shelter Grand Island Nebraska,"818 West 3rd Street Grand Island, Nebraska 68801",40.92272000000,-98.348220000000
273,Columbus Rescue Mission Columbus Nebraska,"1471 25th Ave Columbus, Nebraska 68601",41.43092346191,-97.357933044434
274,People's City Mission Lincoln Nebraska,"110 Q Street Lincoln, Nebraska 68501",40.81603622000,-96.719932500000
275,Community Action Partnership of Western Nebraska Shelter Gering Gering Nebraska," 3350 10th Street Gering, Nebraska 69341",41.84362167000,-103.660221670000
276,Crossroads Center Rescue Mission Hastings Hastings Nebraska,"702 W 14th St Hastings, Nebraska 68901",40.60068512000,-98.389701800000
277,Crossroads Rescue Mission Kearney Kearney Nebraska,"1404 E 39th Street Kearney, Nebraska 68847",40.71428780000,-99.062825800000
278,First Baptist Church Tecumseh Nebraska,"333 Jackson Street Tecumseh, Nebraska 68450",40.36934350000,-96.195086330000
279,Norfolk Rescue Mission Norfolk Nebraska,"111 North 9th Street Norfolk, Nebraska 68701",42.03356000000,-97.419530000000
280,The Connection Homeless Shelter North Platte Nebraska,"414 E. 6th. St. North Platte, Nebraska 69101",41.13780212000,-100.758567000000
281,Sioux City Gospel Mission Sioux City Iowa,"415 Bluff St Sioux City, Iowa 51103",42.49716949463,-96.413322448730
282,The Warming Shelter Sioux City Sioux City ,"916 Nebraska Street Sioux City, Iowa 51105",42.50015720000,-96.403544000000
283,Shesler Hall Transitional Housing For Women Sioux City Iowa,"1308 Nebraska Street Sioux City, Iowa 51105",42.50445667000,-96.403278330000
284,Crossroads Homeless Shelter Sioux City Iowa,"1307 Court St Sioux City, Iowa 51105",42.50411224000,-96.396492000000
285,Sicangu Oyate Tipi Homeless Shelter Rosebud  South Dakota,"PO Box 188 Rosebud , South Dakota 57570",43.25827026367,-100.822570800781
286,"CLUB, Inc., Drop-In Center Ammon Idaho","1904 Dakota Lane Ammon, Idaho 83406",43.47989900000,-111.946413000000
287,"CLUB, Inc Idaho Falls Idaho","620 S Woodruff Ave Idaho Falls, Idaho 83404",43.47914505000,-112.000755000000
288,The Ark  Idaho Falls Idaho,"255 E Street Idaho Falls, Idaho 83402",43.49527000000,-112.036840000000
289,Idaho Falls Rescue Mission Idaho Falls Idaho,"840 Park Avenue Idaho Falls, Idaho 83402",43.49637985000,-112.037803000000
290,Haven Temporary Shelter Idaho Falls Idaho,"2480 S. Yellowstone Idaho Falls, Idaho 83405",43.47687149000,-112.049995000000
291,Freedom LZ Veterans Transitional Housing Pocatello Idaho,"641 N. 8th Ave Pocatello, Idaho 83201",42.87253920000,-112.445171000000
292,Aid for Friends Pocatello Idaho,"653 S. 4th Ave Pocatello, Idaho 83201",42.86167526000,-112.439910000000
293,Bannock Youth - Bannock House Pocatello Idaho,"620 W. Fremont Pocatello, Idaho 83206",42.86240768000,-112.456665000000
294,Women's and Children's Alliance Boise Idaho,"720 W. Washington Boise, Idaho 83702",43.61910629000,-116.198768000000
295,River of Life - Boise Rescue Mission Boise Idaho,"575 S. 13th St Boise, Idaho 83702",43.61535645000,-116.214340000000
296,Boise Rescue Mission - City Light Home For Women & Children Boise Idaho,"1404 W. Jefferson Boise, Idaho 83702",43.62163925000,-116.208389000000
297,Interfaith Sanctuary Shelter Boise Idaho,"1620 W. River Street Boise, Idaho 83702",43.61868920000,-116.216748000000
298,Boise Rescue Mission - Ministry Center Boise Idaho,"308 S. 24th St.  Boise, Idaho 83702",43.62009429932,-116.219291687012
299,Salvation Army Housing and Homeless Services Boise Idaho,"4306 W State Boise, Idaho 83703",43.64536400000,-116.241980000000
300,Lighthouse Rescue Mission Nampa Idaho,"304 16th Ave. North Nampa, Idaho 83687",43.57980728000,-116.550247000000
301,The Salvation Army Family Shelter Nampa Idaho,"1412 4th St South Nampa, Idaho 83651",43.57521057000,-116.560020000000
302,"Valley Women & Children's Shelter in Nampa, ID Nampa Idaho","869 W. Corporate Ln. Nampa, Idaho 83651",43.59568700000,-116.591508000000
303,Hope's Door Caldwell Idaho,"1508 Hope Lane Caldwell, Idaho 83605",43.66293839000,-116.687350000000
304,Project DOVE Ontario Oregon,"585 NW 1st St. Ontario, Oregon 97914",44.03189086914,-116.963005065918
305,Good Samaritan Mission Jackson Wyoming,"285 West Pearl Avenue Jackson, Wyoming 83001",43.47870636000,-110.766181000000
306,Valley House Twin Falls Idaho,"507 Addison Ave. West Twin Falls, Idaho 83301",42.56370544434,-114.490028381348
307,Victory Home Shelter Twin Falls Idaho,"594 Washington St. S. Twin Falls, Idaho 83301",42.54050530000,-114.479540000000
308,The Shepherd's Home McCall Idaho,"260 Mission Street McCall, Idaho 83638",44.90808487000,-116.106041000000
309,Bonner County Homeless Task Force Sandpoint Idaho,"212 North 4th Ave. #160 Sandpoint, Idaho 83864",48.27426147000,-116.551673000000
310,A1 Q's Place of Peace Victorville California,"15846 Cazadero Road Victorville, California 92394",34.53872300000,-117.317815000000
311,As One Transitional Living Victorville California,"12759 Petaluma Rd. Victorville, California 92392",34.48240661621,-117.351661682129
312,Set Free Christian Fellowship and Discipleship Victorville Victorville California,"16949  D  Street Victorville, California 92392",34.53567886353,-117.292167663574
313,Home Again Shelter Northridge California,"8740 Canby Ave. Northridge, California 91325",34.22992500000,-118.534462000000
314,San Fernando Valley Rescue Mission Northridge California,"8756 Canby Ave. Northridge, California 91325",34.23030000000,-118.534460000000
315,Harvest Home Santa Monica California,"2118 Wilshire Blvd PMB 358 Santa Monica, California 90403",34.01945430000,-118.491191200000
316,A Better Living Permanent Housing and Supportive Services North Hills California,"9733 Columbus Avenue North Hills, California 91343",34.24742490000,-118.465682900000
317,The People Concern Access Center Santa Monica California,"505 Olympic Blvd. Santa Monica, California 90401",34.01378790000,-118.488722000000
318,New Directions Oasis for Veteran Women Los Angeles California,"11303 Wilshire Blvd, VA Bldg 116 Los Angeles, California 90073",34.05245972000,-118.458389000000
319,OPCC Safe Haven Cloverfield Services Center Santa Monica California,"1751 Cloverfield Santa Monica, California 90404",34.02595520000,-118.470291000000
320,Salvation Army Westwood Transitional Village Los Angeles California,"1401 S. Sepulveda Blvd Los Angeles, California 90025",34.05039978000,-118.446693000000
321,St Joseph Center Homeless Services And Meals Venice California,"204 Hampton Dr Venice, California 90291",33.99794200000,-118.478367000000
322,Community House Sylmar Sylmar California,"13770 Sayre Street Sylmar, California 91342",34.31042000000,-118.432870000000
323,LAFH - Los Angeles Family Housing North Hollywood California,"7843 Lankershim Boulevard North Hollywood, California 91601",34.21358010000,-118.388142000000
324,Bridge to Home Homeless Shelter Santa Clarita California,"23031 Drayton St. Santa Clarita, California 91355",34.41214970000,-118.537888000000
325,SPIRIT of Santa Paula Drop In Center Santa Paula ,"113 N. Mill Santa Paula, California 93060",34.35422000000,-119.061030000000
326,Kingdom Center  - Gabriel’s House Women's Shelter Oxnard California,"1450 S. Rose Avenue Oxnard, California 93033",34.18652990000,-119.159166100000
327,Hope of the Valley Rescue Mission Sun Valley California,"8165 San Fernando Rd Sun Valley, California 91352",34.21864600000,-118.368856000000
328,Family Promise of Santa Clarita Valley Canyon Country California,"18565 Soledad Canyon Road #133 Canyon Country, California 91351",34.41650009155,-118.456695556641
329,24-Hour OPTCC Shelter - Family Shelter Oakland California,"4700 International Boulevard Oakland, California 94601",37.77058792000,-122.210762000000
330,CityTeam Ministries Oakland Oakland California,"722 Washington St Oakland, California 94607",37.80035781860,-122.275032043457
331,A Safe Place - Shelter For Women - Domestic Violence Shelter Oakland California,"PO Box 23006 Oakland, California 94607",37.80914307000,-122.290908000000
